날짜,설비용량(메가와트),경도,위도,발전기명,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2022-08-20,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,9648,54432,38256,40608,68736,101232,79344,25680,34368,16512,31200,1632,2688,0,0,0,0,0
2022-08-21,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,5616,43392,124560,224880,299136,342816,361728,344880,280992,273696,197328,81072,8304,0,0,0,0,0
2022-08-22,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,6864,57792,153552,235632,284112,327168,347184,340704,298512,203568,138048,89472,17136,0,0,0,0,0
2022-08-23,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,2496,20880,121728,173184,240288,258192,215520,195024,78000,89136,25488,10560,0,0,0,0,0,0
2022-08-24,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,4512,20208,15168,27936,22032,54720,74112,62976,32016,29184,1344,192,0,0,0,0,0
2022-08-25,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,16128,38208,71808,203232,283008,292128,349872,276336,294864,239616,117936,47904,7776,0,0,0,0,0
2022-08-26,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,9456,56304,180912,295536,332736,352272,346464,316128,257376,170544,57600,6240,0,0,0,0,0
2022-08-27,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,7920,34032,76320,83712,115488,164736,320688,316608,279504,228240,154128,101280,13728,0,0,0,0,0
2022-08-28,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,3120,29424,81456,163344,296976,309984,358560,330720,312384,268944,200736,80400,4896,0,0,0,0,0
2022-08-29,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,6672,35280,72336,101280,209232,312096,264864,221280,87360,48144,37152,22512,4320,0,0,0,0,0
2022-08-30,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,2448,18144,13296,112944,73728,62832,20592,5712,4224,2544,2880,816,0,0,0,0,0,0
2022-08-31,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,192,624,96,1776,4656,14592,55680,62448,41472,38640,16656,8640,864,0,0,0,0,0
2022-09-01,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,1728,28896,51504,58608,33696,34944,45408,55536,74400,46416,26448,18960,1056,0,0,0,0,0
2022-09-02,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,1152,26592,46704,43968,35280,25008,27120,20976,5616,3888,0,0,0,0,0,0,0
2022-09-03,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,576,1776,16512,30720,37488,47472,56304,42624,71712,43680,8688,0,0,0,0,0,0
2022-09-04,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,6480,80880,84672,181584,191616,160944,158880,156720,144336,159744,32496,6384,0,0,0,0,0
2022-09-05,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,240,18192,51792,66528,75744,48576,60816,89904,62832,51408,18288,1440,0,0,0,0,0,0
2022-09-06,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,0,0,39936,130272,302400,290112,192768,175728,194736,70272,1824,0,0,0,0,0
2022-09-07,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,4416,53664,147936,236112,302112,345792,359760,335808,322800,260640,165552,60720,2592,0,0,0,0,0
2022-09-08,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,1392,51504,149664,241728,294528,310368,329376,348816,325248,260016,100272,57072,3696,0,0,0,0,0
2022-09-09,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,1776,34512,144528,145344,205536,289584,321744,309024,293520,234144,138240,49296,2400,0,0,0,0,0
2022-09-10,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,3024,41328,54432,82752,121440,140832,244992,108432,97920,73488,21552,1968,0,0,0,0,0
2022-09-11,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,2496,61152,90240,93696,81984,253632,266592,345744,207984,61488,78864,33696,672,0,0,0,0,0
2022-09-12,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,1632,20352,71232,122448,139152,206496,174192,182880,149664,76704,50880,18816,1104,0,0,0,0,0
2022-09-13,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,480,29088,69984,110592,165600,226320,162288,200640,164160,156720,86064,40320,5568,0,0,0,0,0
2022-09-14,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,3888,78768,198192,241440,240672,245568,240912,288240,182688,49248,14064,1248,0,0,0,0,0
2022-09-15,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,1824,11808,20064,28224,38640,56400,77472,94416,77472,64608,49344,16608,528,0,0,0,0,0
2022-09-16,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,4320,4320,19296,31920,38880,56640,124080,288432,235152,154032,38160,720,0,0,0,0,0
2022-09-17,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,192,20880,116496,198144,204096,138144,77616,172752,74208,50400,37920,13728,48,0,0,0,0,0
2022-09-18,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,528,30816,74160,164784,280176,286896,244224,184704,147840,104592,45984,2400,0,0,0,0,0,0
2022-09-19,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,3216,8976,41952,75744,79056,52368,72144,94752,76512,60384,19392,1056,0,0,0,0,0
2022-09-20,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,1968,32784,111360,237312,310608,182496,186816,336624,321792,254112,159216,32304,48,0,0,0,0,0
2022-09-21,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,720,33792,119040,194544,243168,322944,306864,302400,260928,178320,104160,33648,1104,0,0,0,0,0
2022-09-22,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,2304,24000,88704,143328,127872,229632,173664,230688,231072,127632,107952,22560,1056,0,0,0,0,0
2022-09-23,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,192,22800,130080,237984,296400,325488,337872,334800,300720,238752,76032,15792,48,0,0,0,0,0
2022-09-24,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,1104,44832,149328,238752,318048,354192,363264,348960,321120,213936,66480,19536,240,0,0,0,0,0
2022-09-25,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,192,16800,56160,96192,87648,99648,185712,142896,72720,43296,26688,2640,0,0,0,0,0,0
2022-09-26,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,48,19200,66720,57648,55104,91872,87312,74976,54816,53520,27648,3744,0,0,0,0,0,0
2022-09-27,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,2112,30144,36240,77664,74784,131232,126480,238512,229104,130416,19248,48,0,0,0,0,0
2022-09-28,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,864,20976,64896,209808,196080,281616,241584,184320,168768,105744,32016,11952,0,0,0,0,0,0
2022-09-29,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,1536,42672,140064,230400,290208,326016,334992,319296,283584,222336,125568,20640,48,0,0,0,0,0
2022-09-30,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,1248,42048,138288,229536,294096,329664,336768,323472,288672,225696,124272,18336,0,0,0,0,0,0
2022-10-01,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,1248,42576,141888,237168,296448,329952,327264,319872,221328,157392,91488,21456,2112,0,0,0,0,0
2022-10-02,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,288,51888,67632,228288,277104,310704,322416,321984,225552,144048,45216,11520,0,0,0,0,0,0
2022-10-03,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,25968,7920,71040,134784,121296,68160,59520,26592,1392,528,0,0,0,0,0,0
2022-10-04,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,6240,10224,18720,10944,11904,25344,48384,6912,16320,7584,1440,0,0,0,0,0,0
2022-10-05,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,624,11520,41664,49200,71904,88944,70704,127104,30576,20496,2736,0,0,0,0,0,0
2022-10-06,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,10560,44256,64656,118656,205344,176304,101712,78480,65280,1104,0,0,0,0,0,0
2022-10-07,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,3168,14640,64032,137232,255552,304608,159552,120192,203424,69984,9504,0,0,0,0,0,0
2022-10-08,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,19152,79536,215136,258912,264000,214464,116304,138960,208848,122640,13008,0,0,0,0,0,0
2022-10-09,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,2976,30528,28992,42576,43728,55296,67392,81552,52272,13968,0,0,0,0,0,0,0
2022-10-10,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,192,24096,75072,243600,313344,353856,363888,344640,319248,238560,112752,6480,0,0,0,0,0,0
2022-10-11,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,432,36384,139584,247296,315072,350640,353712,336672,293616,223920,106896,6384,0,0,0,0,0,0
2022-10-12,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,32544,131040,232896,298512,343248,337440,156192,59520,126288,77760,7440,0,0,0,0,0,0
2022-10-13,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,144,15264,124320,172032,288672,296112,344112,278448,257856,210720,68976,9408,0,0,0,0,0,0
2022-10-14,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,15312,48864,184128,224976,204912,292032,269760,292896,220224,99120,4224,0,0,0,0,0,0
2022-10-15,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,48,17616,99312,197808,272544,255840,279120,312384,284304,217200,94032,3648,0,0,0,0,0,0
2022-10-16,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,27312,106368,225552,298992,324192,324960,231072,272976,199008,69696,4752,0,0,0,0,0,0
2022-10-17,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,192,31968,119664,203088,270528,303936,310560,299280,259824,194016,86736,4608,0,0,0,0,0,0
2022-10-18,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,29616,127488,235776,304560,340848,349056,322512,265536,217728,90672,5424,0,0,0,0,0,0
2022-10-19,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,31392,132720,241392,307824,343536,354240,336432,292704,219168,90480,2736,0,0,0,0,0,0
2022-10-20,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,29328,127296,232560,295296,328800,332352,315408,274416,203376,82128,2544,0,0,0,0,0,0
2022-10-21,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,23856,95328,198432,237552,233088,148560,222240,95712,76464,23232,144,0,0,0,0,0,0
2022-10-22,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,2016,41328,133872,141888,112752,122016,206544,194112,105360,71424,2400,0,0,0,0,0,0
2022-10-23,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,19296,95520,195552,274224,316992,286560,276048,135504,78816,54816,3888,0,0,0,0,0,0
2022-10-24,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,26064,119904,225504,294912,331440,339600,247680,168816,207552,75984,4848,0,0,0,0,0,0
2022-10-25,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,20448,74880,118944,198624,197088,223008,187104,108480,84240,39936,3792,0,0,0,0,0,0
2022-10-26,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,16944,69744,231120,283536,271776,82608,92832,93600,61296,19632,2592,0,0,0,0,0,0
2022-10-27,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,10752,70944,199104,273648,307728,313584,296976,252768,179040,59136,2160,0,0,0,0,0,0
2022-10-28,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,16512,99168,195792,259440,294432,292992,285216,102384,54768,18000,0,0,0,0,0,0,0
2022-10-29,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,432,24048,54432,78144,101184,84192,43152,50256,35184,18384,672,0,0,0,0,0,0
2022-10-30,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,720,10560,35376,14880,23904,32736,42192,22944,14832,8544,0,0,0,0,0,0,0
2022-10-31,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,12048,99744,162480,232656,318960,265344,167520,231072,168960,53280,1296,0,0,0,0,0,0
2022-11-01,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,16848,108336,211680,273696,307200,315072,294000,248976,182784,52224,1488,0,0,0,0,0,0
2022-11-02,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,15168,94464,196080,261024,297024,295680,287520,242112,166176,45312,0,0,0,0,0,0,0
2022-11-03,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,26409,121579,214258,271061,266577,288999,283020,220237,124569,33883,997,0,0,0,0,0,0,0
2022-11-04,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,25412,128555,228210,304446,328363,339325,315408,265082,174396,191328,42048,1776,0,0,0,0,0,0
2022-11-05,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,17280,110736,225888,297360,331872,339504,321888,276576,192528,48288,192,0,0,0,0,0,0
2022-11-06,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,18528,111312,216288,285264,319296,325872,306384,255552,174192,39888,960,0,0,0,0,0,0
2022-11-07,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,14592,99024,201792,263232,291840,302496,280704,226512,148944,39648,1104,0,0,0,0,0,0
2022-11-08,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,12096,89520,193536,265440,302736,304224,286224,234384,151104,38064,1200,0,0,0,0,0,0
2022-11-09,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,13392,92592,191280,254304,281712,300384,284112,239232,150192,35088,1872,0,0,0,0,0,0
2022-11-10,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,14544,91728,147024,203376,269424,273744,254640,209088,128400,32736,624,0,0,0,0,0,0
2022-11-11,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,5088,65856,154080,218256,261024,273216,156096,149904,124848,33024,624,0,0,0,0,0,0
2022-11-12,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,10224,80736,172752,236256,263616,281760,260064,211248,65328,11856,0,0,0,0,0,0,0
2022-11-13,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,2544,84096,79488,52320,172368,196560,251184,206688,121152,26832,240,0,0,0,0,0,0
2022-11-14,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,2736,43776,71616,73680,43440,41664,52368,19728,26496,8976,0,0,0,0,0,0,0
2022-11-15,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,11856,96480,204096,272976,310944,321648,304032,253248,162960,35616,336,0,0,0,0,0,0
2022-11-16,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,1008,62880,150144,208704,234192,233568,223680,170448,103584,28512,192,0,0,0,0,0,0
2022-11-17,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,1872,37968,111264,234144,255168,294192,280896,220512,136320,26448,0,0,0,0,0,0,0
2022-11-18,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,8688,87408,194496,262272,290256,295872,281616,237264,148704,32832,288,0,0,0,0,0,0
2022-11-19,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,3696,31488,130992,145344,285120,273072,248112,180576,126288,12768,0,0,0,0,0,0,0
2022-11-20,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,3648,58800,175056,188496,122256,177312,78528,55776,43296,9648,0,0,0,0,0,0,0
2022-11-21,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,7392,67920,150144,158400,187488,214416,189360,171504,80304,20592,0,0,0,0,0,0,0
2022-11-22,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,48,8064,33456,44304,51072,32592,28080,18624,12288,2160,0,0,0,0,0,0,0
2022-11-23,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,528,4704,41808,68976,151536,257232,121440,136176,75648,30096,96,0,0,0,0,0,0
2022-11-24,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,1248,24528,117600,160176,210912,192576,234624,194064,139200,30960,96,0,0,0,0,0,0
2022-11-25,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,5328,73440,173328,162480,231504,265968,221280,226272,118032,27744,432,0,0,0,0,0,0
2022-11-26,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,4176,66144,162048,229584,276624,289776,268320,223824,129792,29904,144,0,0,0,0,0,0
2022-11-27,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,5856,76560,181248,253776,288864,295488,280272,198288,86064,21600,48,0,0,0,0,0,0
2022-11-28,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,1920,25728,60240,216144,250560,273408,256800,167568,66432,8256,0,0,0,0,0,0,0
2022-11-29,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,7920,41376,65376,36672,46080,34512,39552,22992,3360,0,0,0,0,0,0,0
2022-11-30,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,1008,56832,156768,193056,231408,255312,150816,82752,38256,8832,0,0,0,0,0,0,0
2022-12-01,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,3168,85968,194112,140064,277776,304128,284976,171360,70752,15504,0,0,0,0,0,0,0
2022-12-02,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,2640,72192,183360,260880,307392,320160,302304,247248,141264,30576,144,0,0,0,0,0,0
2022-12-03,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,2880,46080,150576,199680,150864,67104,136656,193776,85248,22176,144,0,0,0,0,0,0
2022-12-04,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,240,38736,162288,239376,273840,241776,210480,143856,83088,30768,48,0,0,0,0,0,0
2022-12-05,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,672,22944,146016,169488,158928,138288,172992,194400,97488,32064,0,0,0,0,0,0,0
2022-12-06,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,2160,59856,164352,237888,272208,284784,278256,234816,127584,25920,144,0,0,0,0,0,0
2022-12-07,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,15792,80784,209712,266112,273456,254352,191472,115872,25488,48,0,0,0,0,0,0
2022-12-08,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,3216,71568,163488,233424,289968,275472,259776,231696,132048,27360,0,0,0,0,0,0,0
2022-12-09,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,6480,23904,53424,75216,119184,227568,141840,68208,26928,144,0,0,0,0,0,0
2022-12-10,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,720,47568,151056,230736,271392,260544,169488,65184,36576,9648,0,0,0,0,0,0,0
2022-12-11,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,816,45888,145056,225360,271824,284640,217104,114528,65952,19344,0,0,0,0,0,0,0
2022-12-12,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,19248,88848,126576,148752,204384,134880,80448,10464,1152,0,0,0,0,0,0,0
2022-12-13,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,624,41568,141792,180240,245184,258528,183216,133824,60528,22176,240,0,0,0,0,0,0
2022-12-14,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,480,55248,170832,250368,297072,321360,304464,259584,153456,33744,48,0,0,0,0,0,0
2022-12-15,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,1104,53808,161136,241440,282048,295104,280656,177504,131952,31584,192,0,0,0,0,0,0
2022-12-16,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,48,26832,98448,135456,220656,282432,272592,228816,98976,31152,192,0,0,0,0,0,0
2022-12-17,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,14784,55440,84576,112944,228048,193056,94992,104736,33024,0,0,0,0,0,0,0
2022-12-18,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,768,51216,163584,251328,298608,314880,292560,254688,153600,34320,96,0,0,0,0,0,0
2022-12-19,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,672,52080,161712,245568,291648,306720,290880,245568,142128,34224,192,0,0,0,0,0,0
2022-12-20,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,384,45504,153216,236688,282000,298608,282720,240576,143856,30960,96,0,0,0,0,0,0
2022-12-21,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,432,2880,8016,73968,30672,7344,26544,28512,14496,96,0,0,0,0,0,0
2022-12-22,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,144,36864,140400,209712,195840,233136,220896,207744,112560,22896,0,0,0,0,0,0,0
2022-12-23,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,144,39744,144336,229584,282384,303408,291696,257424,160272,37920,288,0,0,0,0,0,0
2022-12-24,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,240,45024,154656,244560,295824,313824,298224,251664,155088,37200,48,0,0,0,0,0,0
2022-12-25,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,480,47520,157152,246288,294624,315312,305664,258432,161088,39168,192,0,0,0,0,0,0
2022-12-26,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,288,43344,151920,239088,291168,296064,193488,197040,113904,27840,528,0,0,0,0,0,0
2022-12-27,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,39264,150384,241344,293952,312672,298272,255072,153072,38496,432,0,0,0,0,0,0
2022-12-28,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,24432,111120,127776,222480,256656,265920,228672,141264,34512,624,0,0,0,0,0,0
2022-12-29,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,48,40800,146352,236256,286608,303840,294576,249984,154800,38016,1152,0,0,0,0,0,0
2022-12-30,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,48,28752,117552,205200,233904,291696,267072,249072,147552,40896,672,0,0,0,0,0,0
2022-12-31,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,144,39504,147696,240624,288816,307680,296544,246720,155520,41712,624,0,0,0,0,0,0
2023-01-01,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,30384,115392,188592,211920,241632,247536,204480,130944,40464,624,0,0,0,0,0,0
2023-01-02,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,192,47040,137856,192720,271680,289344,301056,255168,172656,47856,624,0,0,0,0,0,0
2023-01-03,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,41136,156288,248304,299664,319872,311616,270960,182016,49056,240,0,0,0,0,0,0
2023-01-04,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,96,40800,144144,236160,287952,311136,298800,252864,163296,44832,960,0,0,0,0,0,0
2023-01-05,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,25488,86976,127296,206208,266976,253728,200400,139200,40752,1104,0,0,0,0,0,0
2023-01-06,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,26880,86400,201840,248400,281040,272112,225552,127920,41328,1728,0,0,0,0,0,0
2023-01-07,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,4608,57216,159168,211920,258288,264144,222192,152784,44496,1248,0,0,0,0,0,0
2023-01-08,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,144,39264,143904,232848,283488,297024,288816,247824,164304,48288,1824,0,0,0,0,0,0
2023-01-09,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,23280,100800,178128,198048,270720,254784,229008,142896,46224,1584,0,0,0,0,0,0
2023-01-10,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,24672,110496,223248,255984,258960,207648,248448,145920,46656,1392,0,0,0,0,0,0
2023-01-11,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,48,35952,136944,211344,265056,279792,222432,188400,132144,44688,1248,0,0,0,0,0,0
2023-01-12,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,31248,116064,183216,218064,230544,227472,195312,136080,45984,1344,0,0,0,0,0,0
2023-01-13,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,0,0,1584,9168,11232,25392,27984,54576,48768,2256,0,0,0,0,0,0
2023-01-14,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,0,3504,14880,6192,1920,3648,1056,0,0,0,0,0,0,0,0,0
2023-01-15,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,48,8928,8928,15360,10800,18816,24288,2592,240,0,0,0,0,0,0,0
2023-01-16,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,29808,124800,203520,247488,265296,256464,209904,164208,60000,2496,0,0,0,0,0,0
2023-01-17,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,144,31104,123312,179808,224304,215568,156336,93024,74208,70752,2784,0,0,0,0,0,0
2023-01-18,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,96,27936,105456,178560,223008,239568,232416,145152,56112,22416,624,0,0,0,0,0,0
2023-01-19,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,240,34080,124704,202512,243216,254544,244032,211776,149232,59904,3408,0,0,0,0,0,0
2023-01-20,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,25056,92208,164016,222336,241680,242832,220704,171072,74592,2208,0,0,0,0,0,0
2023-01-21,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,240,39024,141504,220416,262176,273216,261552,228048,175536,77424,1824,0,0,0,0,0,0
2023-01-22,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,10896,44448,86688,73152,63024,65664,56832,35328,13728,96,0,0,0,0,0,0
2023-01-23,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,192,37008,123360,196320,235632,256560,249936,217872,134400,34464,3648,0,0,0,0,0,0
2023-01-24,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,35472,142080,224976,270720,288672,283152,247728,190080,87792,3312,0,0,0,0,0,0
2023-01-25,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,864,48672,147648,229248,271008,283824,273024,237216,179088,83376,3504,0,0,0,0,0,0
